Secs,IMUok,IMUcal,roll,pitch,yaw,accLong,accTrans,accVert,DVLok,Vbow,Vstar,Vport,Vstern,Rbow,Rstar,Rport,Rstern,Sbow,Sstar,Sport,Sstern
0.050000,0,x,-2.397559,-2.883778,189.616701,0.180000,0.230000,-0.240000,-0.240000,0.157074,-0.032968,-0.009977,-0.087471,1.212885,1.269961,1.227154,1.227154,L,L,L,L,
0.050000,0,x,-2.406820,-2.817443,189.144817,-0.560000,0.210000,0.290000,0.290000,0.116094,-0.058068,0.046093,-0.117166,1.170077,1.241423,1.241423,1.255692,L,L,L,L,
0.050000,0,x,-2.485148,-2.665485,188.680269,0.100000,0.310000,-0.000000,-0.000000,0.122913,-0.072094,0.040854,-0.216114,1.212885,1.241423,1.227154,1.298500,L,L,L,L,
0.050000,0,x,-2.578300,-2.662807,188.275539,0.580000,0.320000,-0.020000,-0.020000,0.062243,0.010717,-0.091409,-0.045203,1.155808,1.198615,1.255692,1.255692,L,L,L,L,
0.050000,0,x,-2.688007,-2.894733,187.975393,0.600000,0.150000,-0.730000,-0.730000,0.108546,-0.014837,-0.056172,-0.178980,1.198615,1.241423,1.255692,1.227154,L,L,L,L,
0.050000,0,x,-2.811113,-3.141658,187.704330,-0.200000,0.180000,-0.270000,-0.270000,0.168704,-0.039928,0.002327,-0.254231,1.170077,1.255692,1.241423,1.284231,L,L,L,L,
0.050000,0,x,-2.927187,-3.204414,187.400906,0.200000,0.460000,-0.270000,-0.270000,0.092314,-0.037186,0.241017,-0.068141,1.198615,1.255692,2.568461,1.241423,L,L,L,L,
0.050000,0,x,-2.909965,-3.364568,187.145156,0.370000,0.290000,-0.520000,-0.520000,0.114998,-0.011765,-0.004658,-0.247088,1.198615,1.212885,1.227154,2.397231,L,L,L,L,
0.050000,0,x,-2.831330,-3.606412,186.931822,-0.270000,0.200000,-0.200000,-0.200000,0.120492,-0.015158,0.011606,-0.411335,1.227154,1.241423,1.255692,1.212885,L,L,L,L,
0.050000,0,x,-2.764747,-3.653267,186.727804,0.260000,0.260000,0.110000,0.110000,0.175529,-0.020177,-0.027180,-0.118062,1.227154,1.227154,1.227154,1.241423,L,L,L,L,
0.050000,0,x,-2.680233,-3.496774,186.566503,0.060000,0.380000,-0.150000,-0.150000,0.058453,-0.110649,-0.003516,-0.225461,1.227154,1.227154,1.227154,1.227154,L,L,L,L,
0.050000,0,x,-2.666833,-3.409566,186.472820,-0.020000,0.300000,-0.040000,-0.040000,0.089550,0.089372,0.036250,-0.185538,1.212885,1.284231,1.255692,1.269961,L,L,L,L,
0.050000,0,x,-2.671829,-3.358776,186.394532,-0.140000,0.110000,0.010000,0.010000,0.173921,-0.007174,0.050799,-0.146143,1.198615,1.212885,1.212885,1.255692,L,L,L,L,
0.050000,0,x,-2.696005,-3.324134,186.352486,-0.250000,0.240000,0.430000,0.430000,0.157611,-0.031646,-0.075002,-0.157215,1.184346,1.241423,1.255692,1.255692,L,L,L,L,
0.050000,0,x,-2.814568,-3.224795,186.318553,0.470000,0.320000,-0.440000,-0.440000,0.135186,-0.018249,-0.065061,-0.125322,1.198615,1.227154,1.255692,1.255692,L,L,L,L,
0.050000,0,x,-2.942596,-3.070051,186.296833,0.350000,0.320000,-0.660000,-0.660000,0.132194,-0.083936,0.122406,-0.112573,1.184346,1.227154,1.255692,1.284231,L,L,L,L,
0.050000,0,x,-3.013912,-2.946370,186.239583,-0.350000,0.650000,0.150000,0.150000,0.113157,-0.034706,-0.021794,-0.192290,1.198615,1.241423,1.255692,1.255692,L,L,L,L,
0.050000,0,x,-3.025110,-2.882794,186.202863,0.140000,-0.080000,0.100000,0.100000,0.291636,-0.003492,0.001595,-0.203827,1.170077,1.198615,1.227154,1.241423,L,L,L,L,
0.050000,0,x,-3.030985,-2.791051,186.165639,0.060000,0.070000,-0.100000,-0.100000,0.135917,-0.000384,-0.122672,-0.173472,1.198615,1.198615,1.241423,1.241423,L,L,L,L,
0.050000,0,x,-3.004372,-2.648327,186.125942,0.630000,0.180000,-0.400000,-0.400000,0.091827,-0.040468,-0.022179,-0.266142,1.227154,1.227154,1.212885,1.255692,L,L,L,L,
0.050000,0,x,-2.956815,-2.624558,186.117227,0.380000,0.470000,-0.420000,-0.420000,0.165523,-0.050164,-0.029127,-0.139048,2.382962,1.255692,1.284231,1.241423,L,L,L,L,
0.050000,0,x,-2.960389,-2.820831,186.115396,0.160000,0.280000,-0.300000,-0.300000,0.073058,-0.007130,-0.045116,-0.189846,1.227154,1.241423,1.255692,1.284231,L,L,L,L,
0.050000,0,x,-2.977542,-2.918420,186.062448,0.430000,0.240000,-0.480000,-0.480000,0.119605,-0.088468,-0.074777,-0.189846,1.198615,1.227154,1.269961,2.768231,L,L,L,-,
0.050000,0,x,-3.011713,-2.960822,186.008517,0.700000,0.490000,-0.340000,-0.340000,0.127717,-0.066668,-0.015835,-0.169294,1.198615,1.241423,1.212885,1.284231,L,L,L,L,
0.050000,0,x,-3.012657,-3.099776,185.963274,-0.360000,0.530000,-0.090000,-0.090000,0.205810,-0.051491,-0.044754,-0.185933,1.198615,2.368692,1.212885,1.269961,L,L,L,L,
0.050000,0,x,-3.028728,-3.118299,185.845016,0.090000,-0.160000,-0.090000,-0.090000,0.106956,-0.034944,-0.010084,-0.222980,1.184346,1.212885,1.255692,1.284231,L,L,L,L,
0.050000,0,x,-3.027987,-3.058658,185.717251,0.260000,0.200000,-0.360000,-0.360000,0.109958,-0.059815,-0.027150,-0.079389,1.184346,1.241423,1.227154,5.522192,L,L,L,L,
0.050000,0,x,-3.039651,-3.021037,185.604375,0.740000,0.300000,-0.570000,-0.570000,0.109883,-0.057260,-0.013292,-0.123640,1.184346,1.212885,1.227154,1.255692,L,L,L,L,
0.050000,0,x,-3.046070,-3.055297,185.563503,1.560000,0.460000,-0.820000,-0.820000,0.045193,-0.154991,-0.013960,-0.058911,1.170077,2.411500,1.227154,1.227154,L,L,L,L,
0.050000,0,x,-3.050604,-3.338832,185.669726,1.030000,0.070000,-0.050000,-0.050000,-0.010629,-0.154991,-0.034256,-0.169487,1.212885,4.794461,1.227154,1.255692,L,-,L,L,
0.050000,0,x,-3.090685,-3.662857,185.904412,0.240000,0.360000,0.180000,0.180000,0.065114,-0.015789,0.043734,-0.098981,1.184346,1.241423,1.212885,1.255692,L,L,L,L,
0.050000,0,x,-3.114561,-3.721104,186.173507,0.540000,0.220000,-0.240000,-0.240000,0.051494,-0.009714,-0.016597,-0.018472,1.184346,1.212885,1.227154,1.227154,L,L,L,L,
0.050000,0,x,-3.131498,-3.871369,186.486876,0.610000,0.530000,-0.120000,-0.120000,0.076536,-0.055018,-0.032385,-0.024532,1.184346,1.255692,1.227154,1.255692,L,L,L,L,
0.050000,0,x,-2.885768,-3.657584,186.885910,0.300000,0.250000,0.070000,0.070000,0.096944,0.030124,-0.021430,0.034486,1.184346,1.241423,1.255692,1.227154,L,L,L,L,
0.050000,0,x,-2.726772,-3.611384,187.370512,0.690000,0.280000,0.040000,0.040000,0.052864,0.000622,-0.005552,-0.054054,1.184346,1.212885,1.212885,1.269961,L,L,L,L,
0.050000,0,x,-2.459160,-3.185563,187.905561,0.670000,0.240000,-0.050000,-0.050000,0.042874,-0.007546,-0.019072,-0.050621,1.212885,1.212885,1.227154,1.255692,L,L,L,L,
0.050000,0,x,-2.243039,-2.775669,188.465883,0.450000,0.270000,-0.200000,-0.200000,0.061598,0.007906,-0.006618,-0.336144,1.212885,1.255692,1.227154,5.065577,L,L,L,L,
0.050000,0,x,-1.995170,-2.537351,189.079329,0.580000,0.050000,-0.160000,-0.160000,-0.009725,0.007906,-0.085932,-0.151961,1.241423,3.553039,1.227154,4.837269,L,-,L,L,
0.050000,0,x,-1.825109,-2.479376,189.734713,0.460000,0.060000,0.020000,0.020000,0.004351,0.037389,-0.002955,-0.099631,1.241423,2.382962,1.269961,1.255692,L,L,L,L,
0.050000,0,x,-1.712699,-2.404025,190.419098,0.290000,0.070000,-0.160000,-0.160000,-0.002407,-0.028012,0.041070,-0.023078,1.227154,1.212885,1.227154,1.255692,L,L,L,L,
0.050000,0,x,-1.639663,-2.436701,191.113537,0.400000,0.050000,-0.240000,-0.240000,-0.012935,-0.016245,0.000549,0.003650,1.227154,1.212885,1.255692,1.241423,L,L,L,L,
0.050000,0,x,-1.593281,-2.612319,191.825093,-0.000000,0.170000,-0.220000,-0.220000,-0.016398,0.005061,-0.069229,0.006595,1.227154,1.212885,1.255692,1.241423,L,L,L,L,
0.050000,0,x,-1.584889,-2.876237,192.519272,1.160000,-0.190000,-0.050000,-0.050000,-0.034459,-0.004179,-0.040616,0.055891,1.212885,1.212885,1.255692,1.255692,L,L,L,L,
0.050000,0,x,-1.554837,-3.160264,193.290469,0.490000,0.240000,-0.160000,-0.160000,-0.057610,0.047100,-0.024368,0.037048,1.198615,1.255692,1.241423,1.269961,L,L,L,L,
0.050000,0,x,-1.550157,-3.414183,194.161700,0.240000,-0.150000,-0.230000,-0.230000,-0.081299,0.092914,0.006151,-0.029960,1.184346,1.255692,1.227154,1.255692,L,L,L,L,
0.050000,0,x,-1.501917,-3.449754,194.957526,0.650000,-0.020000,-0.280000,-0.280000,-0.011642,0.028975,-0.289383,0.030315,1.198615,2.382962,2.397231,1.241423,L,L,L,L,
0.050000,0,x,-1.418354,-3.424237,195.787982,0.530000,0.090000,-0.250000,-0.250000,-0.093135,0.076978,-0.023215,0.088763,1.198615,1.227154,1.269961,1.241423,L,L,L,L,
0.050000,0,x,-1.318598,-3.156056,196.706205,0.390000,-0.120000,-0.170000,-0.170000,-0.068968,0.054753,-0.205103,0.089403,1.227154,1.212885,5.251077,1.227154,L,L,L,L,
0.050000,0,x,-1.202656,-3.067319,197.614429,-0.000000,0.050000,-0.170000,-0.170000,0.018047,0.062911,-0.015227,0.134770,2.354423,1.241423,1.212885,1.241423,L,L,L,L,
0.050000,0,x,-1.095043,-2.863205,198.416006,0.340000,-0.170000,-0.190000,-0.190000,-0.065211,0.055162,-0.025803,0.085285,1.184346,4.794461,1.269961,1.269961,L,L,L,L,
0.050000,0,x,-0.970611,-2.738978,199.169827,0.400000,-0.080000,-0.210000,-0.210000,-0.089515,0.084059,-0.010509,0.175761,1.198615,1.212885,1.255692,1.255692,L,L,L,L,
0.050000,0,x,-0.883512,-2.648382,199.961815,0.240000,-0.040000,-0.010000,-0.010000,-0.099942,0.074951,-0.035595,0.272267,1.198615,1.255692,1.255692,1.255692,L,L,L,L,
0.050000,0,x,-0.892030,-2.509757,200.734978,0.440000,-0.370000,-0.010000,-0.010000,-0.143509,0.089269,-0.026174,0.258933,1.212885,1.269961,1.227154,2.397231,L,L,L,L,
0.050000,0,x,-0.855239,-2.547350,201.489100,0.850000,-0.290000,-0.000000,-0.000000,-0.083034,0.062471,-0.013979,0.207021,1.184346,1.284231,1.241423,1.255692,L,L,L,L,
0.050000,0,x,-0.875363,-2.539536,202.308613,0.620000,-0.190000,-0.000000,-0.000000,-0.175571,0.051731,-0.028305,0.221245,1.184346,1.212885,1.212885,1.227154,L,L,L,L,
0.050000,0,x,-0.863775,-2.647726,203.180418,-0.560000,0.020000,-0.220000,-0.220000,-0.152189,0.061211,0.023600,0.239007,1.212885,1.227154,1.255692,1.212885,L,L,L,L,
0.050000,0,x,-0.832889,-2.627673,203.816241,-1.400000,0.190000,-0.210000,-0.210000,-0.118333,0.112166,-0.063813,0.119514,1.198615,1.284231,1.241423,1.227154,L,L,L,L,
0.050000,0,x,-0.816933,-2.338783,204.477867,-0.150000,-0.260000,-0.460000,-0.460000,-0.049785,0.101020,-0.036913,0.200647,1.212885,1.227154,1.198615,1.255692,L,L,L,L,
0.050000,0,x,-0.694492,-2.260810,205.047041,0.150000,-0.070000,-0.290000,-0.290000,-0.138846,0.120954,-0.092024,0.149956,1.212885,1.255692,1.255692,1.269961,L,L,L,L,
0.050000,0,x,-0.563932,-2.287038,205.582582,-0.180000,-0.200000,-0.140000,-0.140000,-0.225133,0.099727,-0.041698,0.077216,1.198615,2.454308,1.212885,1.241423,L,L,L,L,
0.050000,0,x,-0.549575,-2.187481,206.040095,-0.070000,-0.040000,-0.400000,-0.400000,-0.109913,0.180593,-0.068037,0.270289,1.198615,1.198615,1.241423,1.298500,L,L,L,L,
0.050000,0,x,-0.586346,-2.214201,206.443104,0.280000,-0.150000,-0.640000,-0.640000,-0.064574,0.020998,-0.083267,0.109462,1.212885,1.227154,1.241423,1.241423,L,L,L,L,
0.050000,0,x,-0.597921,-2.587621,206.842247,0.190000,-0.220000,-0.590000,-0.590000,-0.113184,0.043613,-0.017478,0.089694,1.212885,1.284231,1.241423,1.241423,L,L,L,L,
0.050000,0,x,-0.622630,-2.899733,207.205886,-0.650000,0.260000,-0.090000,-0.090000,-0.148521,0.058210,-0.049178,0.116827,1.212885,1.241423,1.241423,1.284231,L,L,L,L,
0.050000,0,x,-0.712335,-2.882576,207.547395,0.390000,-0.260000,-0.200000,-0.200000,-0.107455,0.068316,-0.074078,0.160239,1.212885,1.255692,1.255692,1.241423,L,L,L,L,
0.050000,0,x,-0.708929,-2.928311,207.820808,-0.250000,0.080000,-0.140000,-0.140000,-0.142558,0.101041,-0.067748,0.280518,1.241423,1.241423,1.241423,1.227154,L,L,L,L,
0.050000,0,x,-0.640678,-3.036583,208.036860,-0.720000,0.060000,-0.000000,-0.000000,-0.110437,0.082747,-0.048126,0.122926,1.198615,1.241423,1.269961,1.227154,L,L,L,L,
0.050000,0,x,-0.620574,-2.954429,208.222546,0.180000,-0.430000,-0.170000,-0.170000,-0.113455,0.055542,-0.151204,0.108406,1.227154,1.227154,1.212885,1.298500,L,L,L,L,
0.050000,0,x,-0.589797,-2.861812,208.372291,-0.020000,-0.110000,-0.270000,-0.270000,-0.143164,0.085992,0.016274,0.187523,1.184346,1.255692,1.255692,1.212885,L,L,L,L,
0.050000,0,x,-0.593326,-2.864298,208.503062,0.140000,-0.490000,-0.310000,-0.310000,-0.164228,0.088479,-0.138139,0.130357,1.227154,1.269961,1.269961,1.212885,L,L,L,L,
0.050000,0,x,-0.504844,-3.030654,208.616976,-0.000000,-0.330000,-0.330000,-0.330000,-0.104761,0.055877,-0.017619,0.153844,1.198615,1.241423,1.212885,1.255692,L,L,L,L,
0.050000,0,x,-0.425409,-3.076498,208.723636,-0.780000,-0.040000,0.130000,0.130000,-0.129122,0.131057,-0.013535,0.121574,1.198615,1.269961,1.241423,1.227154,L,L,L,L,
0.050000,0,x,-0.370273,-2.998552,208.837304,0.140000,-0.360000,-0.220000,-0.220000,-0.149600,0.073143,-0.032027,0.101296,1.212885,1.227154,1.284231,1.298500,L,L,L,L,
0.050000,0,x,-0.259764,-3.108327,208.943267,-0.220000,-0.070000,-0.130000,-0.130000,-0.124108,0.043648,-0.025879,0.092400,1.227154,1.241423,1.284231,1.255692,L,L,L,L,
0.050000,0,x,-0.171401,-3.274191,209.022634,-0.500000,0.100000,-0.090000,-0.090000,-0.115230,0.018879,-0.068950,0.105485,1.212885,1.241423,1.212885,1.227154,L,L,L,L,
0.050000,0,x,-0.173875,-3.311675,209.102534,-0.110000,-0.120000,0.020000,0.020000,-0.149393,0.262159,0.067470,0.221072,1.241423,1.255692,1.227154,1.212885,L,L,L,L,
0.050000,0,x,-0.212527,-3.351127,209.161424,0.060000,-0.080000,-0.090000,-0.090000,-0.169132,0.087431,-0.040579,0.128019,1.241423,1.212885,1.255692,1.212885,L,L,L,L,
0.050000,0,x,-0.274393,-3.577780,209.231774,-0.000000,-0.310000,-0.020000,-0.020000,-0.168916,0.129564,-0.095630,0.096191,1.198615,1.227154,1.284231,1.212885,L,L,L,L,
0.050000,0,x,-0.329505,-3.911202,209.309229,-0.060000,-0.240000,-0.150000,-0.150000,-0.179537,0.030903,-0.003191,0.113577,1.227154,1.255692,1.241423,1.227154,L,L,L,L,
0.050000,0,x,-0.418475,-4.000869,209.407707,-0.140000,-0.270000,-0.450000,-0.450000,-0.125827,0.080295,-0.064485,-0.122664,1.227154,1.241423,1.255692,4.323577,L,L,L,L,
0.050000,0,x,-0.518465,-3.992454,209.513042,0.170000,-0.460000,-0.530000,-0.530000,-0.136594,0.117961,-0.042509,0.149741,1.212885,1.212885,1.227154,1.255692,L,L,L,L,
0.050000,0,x,-0.554966,-4.061139,209.607968,-0.320000,-0.210000,-0.430000,-0.430000,-0.124417,0.095432,-0.121862,0.098847,1.198615,1.241423,1.241423,1.227154,L,L,L,L,
0.050000,0,x,-0.548369,-4.017535,209.716171,-0.620000,-0.100000,0.430000,0.430000,-0.132161,-0.011963,0.043425,0.368374,1.227154,1.241423,1.284231,1.227154,L,L,L,L,
0.050000,0,x,-0.562106,-3.762058,209.822244,-0.040000,-0.210000,0.330000,0.330000,-0.091942,0.119715,0.009807,0.233844,1.198615,1.255692,1.284231,1.227154,L,L,L,L,
0.050000,0,x,-0.533509,-3.559966,209.911870,0.280000,-0.120000,-0.110000,-0.110000,-0.117968,0.099227,-0.290835,0.193437,1.198615,1.227154,2.411500,1.241423,L,L,L,L,
0.050000,0,x,-0.449954,-3.567507,209.975555,0.240000,-0.170000,-0.210000,-0.210000,-0.086478,0.077257,-0.053153,0.056790,1.198615,1.227154,1.298500,1.241423,L,L,L,L,
0.050000,0,x,-0.384160,-3.622313,209.987221,-0.080000,-0.160000,-0.150000,-0.150000,-0.120403,0.103032,0.066320,0.194574,1.184346,1.241423,1.284231,1.284231,L,L,L,L,
0.050000,0,x,-0.346423,-3.547071,209.985800,-0.540000,0.090000,-0.040000,-0.040000,-0.081755,0.030470,-0.102566,0.209079,1.198615,1.284231,1.269961,1.284231,L,L,L,L,
0.050000,0,x,-0.351493,-3.447104,209.985650,0.240000,-0.090000,-0.440000,-0.440000,-0.209736,-0.125654,0.015287,0.290864,1.212885,1.269961,1.241423,1.198615,L,L,L,L,
0.050000,0,x,-0.330886,-3.528110,209.949655,-0.390000,-0.080000,0.060000,0.060000,-0.128431,0.053663,-0.052977,0.147851,1.198615,1.241423,1.284231,1.198615,L,L,L,L,
0.050000,0,x,-0.324423,-3.714547,209.949983,-0.540000,0.040000,0.200000,0.200000,-0.108970,0.066030,-0.039952,0.214469,1.198615,1.241423,1.269961,1.212885,L,L,L,L,
0.050000,0,x,-0.341542,-3.704657,209.950515,0.250000,-0.060000,0.120000,0.120000,-0.109125,0.097217,-0.047905,0.192062,1.198615,2.440038,1.255692,1.269961,L,L,L,L,
0.050000,0,x,-0.368067,-3.712034,209.966716,0.090000,-0.260000,-0.230000,-0.230000,-0.085684,0.016717,-0.089116,0.150980,1.212885,1.198615,1.255692,1.241423,L,L,L,L,
0.050000,0,x,-0.426906,-3.872461,209.955706,0.260000,-0.270000,-0.100000,-0.100000,-0.114985,0.074041,-0.048607,0.230073,1.184346,1.241423,1.255692,1.255692,L,L,L,L,
0.050000,0,x,-0.388292,-4.152062,209.958957,-0.220000,-0.160000,-0.090000,-0.090000,-0.128861,0.000139,0.012265,0.127431,1.227154,1.255692,1.241423,1.212885,L,L,L,L,
0.050000,0,x,-0.391324,-4.275880,209.959490,-0.690000,0.260000,-0.000000,-0.000000,-0.121933,0.039824,-0.014725,0.145849,1.212885,1.212885,1.241423,1.227154,L,L,L,L,
0.050000,0,x,-0.452043,-4.292409,209.963643,0.060000,-0.260000,-0.030000,-0.030000,-0.149680,0.067218,-0.082106,0.132192,1.212885,1.227154,1.255692,1.227154,L,L,L,L,
0.050000,0,x,-0.463145,-4.440077,209.964654,-0.100000,-0.200000,-0.260000,-0.260000,-0.100333,0.072176,-0.092535,0.091594,1.227154,1.241423,1.284231,1.212885,L,L,L,L,
0.050000,0,x,-0.459574,-4.619903,209.938180,-0.230000,0.080000,-0.040000,-0.040000,-0.198683,0.111339,0.156210,0.092168,2.382962,1.212885,2.397231,1.212885,L,L,L,L,
0.050000,0,x,-0.504615,-4.610614,209.962058,0.200000,-0.280000,-0.030000,-0.030000,-0.142233,0.012384,-0.084827,0.095198,1.198615,1.255692,1.284231,1.227154,L,L,L,L,
0.050000,0,x,-0.527155,-4.580506,209.962823,0.310000,-0.310000,-0.510000,-0.510000,-0.128186,0.063068,-0.079103,0.163683,1.241423,1.227154,1.255692,1.241423,L,L,L,L,
0.050000,0,x,-0.518636,-4.665364,209.971443,0.370000,-0.220000,-0.230000,-0.230000,-0.145928,0.066926,-0.000000,0.077405,1.227154,1.227154,4.922884,1.227154,L,L,L,L,
0.050000,0,x,-0.495931,-4.877428,210.024199,-0.150000,-0.350000,-0.120000,-0.120000,-0.133467,0.043434,-0.049499,0.056710,1.227154,1.255692,1.241423,1.227154,L,L,L,L,
0.050000,0,x,-0.466925,-4.905814,210.016317,-0.480000,0.150000,-0.000000,-0.000000,-0.221947,0.126912,-0.022797,0.039020,1.212885,1.212885,1.298500,2.425769,L,L,L,L,
0.050000,0,x,-0.516199,-4.716591,210.051384,0.490000,-0.430000,-0.560000,-0.560000,0.178937,0.123030,-0.027620,0.205870,2.468577,1.212885,1.269961,1.241423,L,L,L,L,
0.050000,0,x,-0.495754,-4.660092,210.034964,-0.000000,0.000000,-0.130000,-0.130000,-0.137077,0.040272,-0.081575,0.147985,1.212885,1.212885,1.241423,1.198615,L,L,L,L,
0.050000,0,x,-0.471600,-4.668097,210.040769,-0.780000,0.200000,0.200000,0.200000,-0.124008,-0.027893,-0.047647,0.057268,1.241423,1.255692,1.255692,1.327039,L,L,L,L,
0.050000,0,x,-0.486690,-4.498926,210.076286,0.270000,-0.430000,-0.310000,-0.310000,-0.140607,-0.008931,0.009543,0.151681,1.212885,1.184346,1.269961,3.952577,L,L,L,L,
0.050000,0,x,-0.497768,-4.263258,210.116257,-0.120000,-0.130000,-0.110000,-0.110000,-0.123548,0.072424,-0.021302,0.222583,1.198615,1.227154,1.241423,1.241423,L,L,L,L,
0.050000,0,x,-0.518750,-4.204545,210.174477,0.320000,-0.290000,-0.130000,-0.130000,-0.194245,0.078135,0.034620,0.186409,1.241423,1.227154,5.379500,1.255692,L,L,L,L,
0.050000,0,x,-0.417911,-4.432154,210.259991,0.230000,-0.360000,0.020000,0.020000,-0.219747,0.066699,-0.029976,0.223830,1.212885,1.255692,1.284231,1.227154,L,L,L,L,
0.050000,0,x,-0.375176,-4.603346,210.355873,-0.530000,0.070000,0.060000,0.060000,-0.129308,0.107526,-0.201033,0.229594,3.752808,1.227154,1.212885,1.212885,L,L,L,L,
0.050000,0,x,-0.429000,-4.553650,210.435828,0.350000,-0.310000,-0.680000,-0.680000,-0.100182,0.003773,-0.079223,0.123946,1.269961,4.023923,1.241423,2.382962,L,L,L,L,
0.050000,0,x,-0.499669,-4.574441,210.527133,0.080000,-0.230000,-0.240000,-0.240000,-0.112276,0.083235,-0.040262,0.187628,1.198615,1.198615,1.241423,1.255692,L,L,L,L,
0.050000,0,x,-0.547046,-4.746999,210.524934,-0.400000,0.000000,-0.090000,-0.090000,-0.155796,0.073898,-0.046097,0.143374,1.184346,1.212885,1.255692,1.255692,L,L,L,L,
0.050000,0,x,-0.591192,-4.766752,210.555711,-0.000000,-0.420000,-0.440000,-0.440000,-0.035855,0.166697,0.030915,0.133537,5.978807,1.227154,1.255692,1.227154,L,L,L,L,
0.050000,0,x,-0.627505,-4.580779,210.554372,-0.450000,0.370000,0.160000,0.160000,-0.146467,0.199753,0.026243,0.191162,1.212885,1.198615,1.255692,1.284231,L,L,L,L,
0.050000,0,x,-0.600310,-4.442591,210.543963,-0.590000,0.130000,-0.050000,-0.050000,-0.138916,-0.002731,-0.122968,0.106500,1.227154,1.227154,1.269961,1.241423,L,L,L,L,
0.050000,0,x,-0.464708,-4.441034,210.494485,-0.510000,0.280000,-0.140000,-0.140000,-0.096367,0.055575,-0.043900,0.126957,1.198615,1.198615,1.241423,1.227154,L,L,L,L,
0.050000,0,x,-0.264361,-4.522996,210.407113,-0.650000,0.320000,0.200000,0.200000,-0.059680,0.032383,-0.033497,0.023858,1.212885,1.212885,5.194000,1.255692,L,L,L,L,
0.050000,0,x,-0.173274,-4.417319,210.314961,-0.010000,-0.200000,-0.360000,-0.360000,-0.089331,0.012086,-0.011817,0.123734,1.227154,1.198615,1.284231,1.227154,L,L,L,L,
0.050000,0,x,-0.133427,-4.368770,210.182619,-0.540000,-0.110000,-0.150000,-0.150000,-0.120640,0.067778,0.007838,0.020112,1.212885,1.212885,1.241423,1.227154,L,L,L,L,
0.050000,0,x,-0.088661,-4.724487,209.998163,-0.550000,-0.100000,-0.290000,-0.290000,-0.067648,-0.005910,-0.032486,0.060080,1.198615,1.227154,1.255692,1.227154,L,L,L,L,
0.050000,0,x,-0.083719,-5.017748,209.804718,-0.510000,0.200000,0.280000,0.280000,-0.043065,-0.231640,-0.011670,0.030854,1.212885,2.368692,1.241423,1.227154,L,L,L,L,
0.050000,0,x,-0.166180,-5.232598,209.601629,-0.210000,-0.110000,-0.200000,-0.200000,-0.038705,0.022368,-0.025012,0.086687,1.212885,1.198615,1.255692,1.241423,L,L,L,L,
0.050000,0,x,-0.240808,-5.401222,209.376247,-0.410000,0.030000,-0.000000,-0.000000,-0.027976,0.001117,-0.029031,0.015051,1.227154,1.198615,1.212885,1.241423,L,L,L,L,
0.050000,0,x,-0.300866,-5.579189,209.112943,-0.310000,0.000000,-0.080000,-0.080000,-0.020021,0.010953,0.020858,0.035944,1.241423,1.212885,2.411500,1.241423,L,L,L,L,
0.050000,0,x,-0.343616,-5.694073,208.813098,0.060000,0.070000,-0.270000,-0.270000,-0.023106,0.018240,0.007229,0.051419,1.241423,1.241423,2.454308,1.241423,L,L,L,L,
0.050000,0,x,-0.395400,-5.666288,208.491191,-0.120000,0.180000,-0.140000,-0.140000,0.011774,0.018729,-0.114807,0.055269,1.198615,1.212885,2.397231,1.227154,L,L,L,L,
0.050000,0,x,-0.407489,-5.656288,208.143575,0.060000,0.100000,-0.150000,-0.150000,0.005776,-0.126996,-0.013342,0.095739,1.198615,2.425769,1.227154,1.227154,L,L,L,L,
0.050000,0,x,-0.411481,-5.587440,207.819127,-0.740000,0.200000,-0.080000,-0.080000,0.043578,-0.009354,-0.014608,-0.031864,1.212885,1.198615,1.227154,1.227154,L,L,L,L,
0.050000,0,x,-0.442692,-5.329477,207.427389,-0.300000,0.200000,-0.120000,-0.120000,0.062207,0.005816,0.015523,-0.032416,1.227154,1.241423,1.212885,1.241423,L,L,L,L,
0.050000,0,x,-0.462965,-5.012147,207.077355,0.330000,0.070000,-0.190000,-0.190000,0.026754,0.019645,0.125861,-0.058964,1.198615,1.227154,1.269961,1.241423,L,L,L,L,
0.050000,0,x,-0.435742,-4.821038,206.756323,-0.350000,0.080000,-0.100000,-0.100000,0.046667,-0.019049,0.067646,-0.031364,1.198615,1.227154,1.255692,1.255692,L,L,L,L,
0.050000,0,x,-0.412737,-4.667550,206.444156,-0.390000,0.220000,-0.080000,-0.080000,0.076024,-0.029159,0.029453,-0.042242,1.184346,1.227154,1.198615,1.227154,L,L,L,L,
0.050000,0,x,-0.393067,-4.580506,206.183338,-0.110000,0.100000,-0.030000,-0.030000,0.108620,-0.006163,0.074658,0.048665,1.198615,1.198615,1.227154,1.227154,L,L,L,L,
0.050000,0,x,-0.409167,-4.494610,205.910336,-0.270000,0.140000,-0.040000,-0.040000,0.079041,-0.031199,-0.043266,-0.133506,1.212885,1.212885,1.227154,1.255692,L,L,L,L,
0.050000,0,x,-0.424021,-4.451060,205.594917,-0.040000,0.090000,-0.090000,-0.090000,0.107102,-0.037048,0.027736,-0.087985,1.198615,1.227154,1.227154,1.269961,L,L,L,L,
0.050000,0,x,-0.504340,-4.436143,205.266945,0.030000,0.020000,-0.040000,-0.040000,0.092811,-0.041150,0.075147,-0.089370,5.079846,1.212885,1.227154,1.227154,L,L,L,L,
